session_id,user_id,use_case,channel,country_code,region,account_tier,segment,total_requests,failed_requests,failure_rate,avg_latency_ms,median_latency_ms,avg_response_quality_score,avg_tokens_per_request,requests_with_tools,share_requests_with_tools,n_retry_requests,escalations_to_human,csat_mean,csat_response_rate,risk_session_flag,total_cost_usd,total_tokens,avg_cost_per_request,cost_per_1k_tokens,avg_tokens_per_second,start_timestamp_utc,end_timestamp_utc,session_duration_seconds,session_duration_minutes,requests_per_minute,total_latency_ms,zero_duration_session_flag,total_latency_seconds,effective_session_duration_seconds,requests_per_minute_effective
S01350,U00433,coding_assistant,mobile_app,CA,AMER,free,individual,6,2,0.3333,1458.83,1306.5,0.743,1029.3,1,0.1666666666666666,2,0,0.25,0.6666666666666666,False,0.4933599999999999,6176,0.0822266666666639,0.079883419689116,745.3020757057525,2025-03-28T20:11:31Z,2025-03-28T21:05:45Z,3254.0,54.23333333333333,0.1106330669944683,8753,False,8.753,3254.0,0.1106330669944683
S01351,U00370,data_analysis,web_app,AU,APAC,pro,individual,5,2,0.4,1242.0,1190.0,0.679,1060.2,3,0.6,1,1,1.25,0.8,False,0.53472,5301,0.106944,0.100871533672888,1005.9259868166662,2025-04-15T07:00:00Z,2025-04-15T07:19:01Z,1141.0,19.016666666666666,0.2629272567922874,6210,False,6.21,1141.0,0.2629272567922874
S01352,U00173,coding_assistant,web_app,GB,EMEA,free,individual,4,2,0.5,1179.5,913.0,0.606,922.2,1,0.25,1,1,0.0,1.0,True,1.11796,3689,0.27949,0.303052317701272,1052.052881893109,2025-03-11T09:38:11Z,2025-03-11T09:48:46Z,635.0,10.583333333333334,0.3779527559055118,4718,False,4.718,635.0,0.3779527559055118
S01353,U00224,content_writing,web_app,FR,EMEA,free,enterprise_team,7,2,0.2857,1245.71,1238.0,0.712,1017.3,0,0.0,0,0,0.75,0.5714285714285714,False,0.99328,7121,0.14189714285714,0.139486027243364,917.0899182923242,2025-04-22T10:56:01Z,2025-04-22T11:39:23Z,2602.0,43.36666666666667,0.1614142966948501,8720,False,8.72,2602.0,0.1614142966948501
S01354,U00369,brainstorming,slack,AE,EMEA,enterprise,team,4,1,0.25,1327.0,1413.0,0.633,1063.0,0,0.0,1,1,1.0,0.5,False,0.73544,4252,0.18386,0.172963311382876,882.3310796864698,2025-03-30T10:56:47Z,2025-03-30T11:05:37Z,530.0,8.833333333333334,0.4528301886792452,5308,False,5.308,530.0,0.4528301886792452
S01355,U00190,content_writing,slack,AU,APAC,pro,enterprise_team,7,0,0.0,1260.0,1161.0,0.733,978.7,0,0.0,1,1,1.6666666666666667,0.4285714285714285,False,0.6723600000000001,6851,0.096051428571428,0.098140417457304,808.0065791917472,2025-04-21T05:13:27Z,2025-04-21T06:43:49Z,5422.0,90.36666666666666,0.0774621910734046,8820,False,8.82,5422.0,0.0774621910734046
S01356,U00115,content_writing,api,US,AMER,free,individual,4,1,0.25,1577.25,1659.0,0.624,1064.0,0,0.0,1,1,1.3333333333333333,0.75,False,0.57188,4256,0.14297,0.134370300751876,681.5211453419225,2025-02-21T06:51:50Z,2025-02-21T07:02:21Z,631.0,10.516666666666667,0.3803486529318541,6309,False,6.309,631.0,0.3803486529318541
S01357,U00300,customer_support,web_app,GB,EMEA,pro,team,3,0,0.0,1010.67,1023.0,0.915,1714.7,1,0.3333333333333333,0,0,1.5,0.6666666666666666,False,0.17696,5144,0.058986666666664,0.03440124416796,1982.389511219708,2025-02-22T19:04:39Z,2025-02-22T19:11:31Z,412.0,6.866666666666666,0.4368932038834952,3032,False,3.032,412.0,0.4368932038834952
S01358,U00171,coding_assistant,api,GB,EMEA,free,team,4,1,0.25,1363.0,1049.5,0.68,1372.0,2,0.5,1,2,0.6666666666666666,0.75,False,1.2572,5488,0.3143,0.22908163265306,1233.7707253382496,2025-03-27T15:27:05Z,2025-03-27T15:32:52Z,347.0,5.783333333333333,0.69164265129683,5452,False,5.452,347.0,0.69164265129683
S01359,U00185,content_writing,api,US,AMER,pro,enterprise_team,10,2,0.2,1138.9,1013.0,0.747,1395.9,0,0.0,0,3,1.2,0.5,False,2.40752,13959,0.240751999999996,0.172470807364424,1753.369243862684,2025-04-13T22:49:43Z,2025-04-14T00:37:52Z,6489.0,108.15,0.092464170134073,11389,False,11.389,6489.0,0.092464170134073
S01360,U00223,customer_support,slack,AE,EMEA,free,team,8,1,0.125,1350.75,1259.0,0.801,743.0,5,0.625,1,1,-0.3333333333333333,0.375,False,0.7802,5944,0.097525,0.131258411843876,623.9940936333705,2025-02-14T16:42:04Z,2025-02-14T19:41:36Z,10772.0,179.53333333333333,0.0445599702933531,10806,False,10.806,10772.0,0.0445599702933531
S01361,U00195,customer_support,internal_tool,BR,AMER,free,enterprise_team,5,1,0.2,1038.4,1099.0,0.734,1113.4,2,0.4,0,2,2.0,0.4,False,1.0438,5567,0.20876,0.187497754625468,1409.0780748598145,2025-04-04T18:10:56Z,2025-04-04T18:23:40Z,764.0,12.733333333333333,0.3926701570680628,5192,False,5.192,764.0,0.3926701570680628
S01362,U00072,customer_support,web_app,FR,EMEA,enterprise,enterprise_team,4,1,0.25,1202.0,1021.5,0.759,2059.8,1,0.25,0,3,1.0,0.25,False,2.14824,8239,0.53706,0.260740381114212,1907.1922937796144,2025-03-21T11:02:45Z,2025-03-21T11:32:36Z,1791.0,29.85,0.134003350083752,4808,False,4.808,1791.0,0.134003350083752
S01363,U00253,coding_assistant,internal_tool,IN,APAC,free,individual,8,4,0.5,1275.5,1070.0,0.684,826.5,3,0.375,2,1,0.0,0.5,True,0.97244,6612,0.121555,0.1470719903206279,688.5352475998534,2025-03-11T08:23:45Z,2025-03-11T10:50:13Z,8788.0,146.46666666666667,0.054619936276741,10204,False,10.204,8788.0,0.054619936276741
S01364,U00093,customer_support,web_app,US,AMER,pro,individual,4,0,0.0,1427.5,1342.0,0.802,1151.8,2,0.5,0,0,,0.0,False,0.6776,4607,0.1694,0.147080529628824,973.4812370588912,2025-02-02T00:30:43Z,2025-02-02T00:46:15Z,932.0,15.533333333333331,0.2575107296137339,5710,False,5.71,932.0,0.2575107296137339
S01365,U00342,customer_support,web_app,DE,EMEA,free,enterprise_team,3,2,0.6667,1081.0,1002.0,0.62,1068.7,2,0.6666666666666666,0,1,-2.0,0.3333333333333333,True,0.46848,3206,0.15616,0.146126013724264,1208.3667999310098,2025-04-08T16:54:12Z,2025-04-08T17:06:48Z,756.0,12.6,0.2380952380952381,3243,False,3.243,756.0,0.2380952380952381
S01366,U00278,internal_qa,web_app,FR,EMEA,free,individual,2,1,0.5,1228.0,1228.0,0.7,1293.5,0,0.0,1,0,0.0,1.0,False,0.3029199999999999,2587,0.1514599999999999,0.11709315809818,1086.421057362276,2025-03-07T15:27:06Z,2025-03-07T15:29:42Z,156.0,2.6,0.7692307692307692,2456,False,2.456,156.0,0.7692307692307692
S01367,U00281,data_analysis,api,DE,EMEA,pro,team,2,1,0.5,1007.0,1007.0,0.704,925.5,1,0.5,0,1,-1.0,1.0,True,0.4444399999999999,1851,0.2222199999999999,0.24010804970286,969.3145161290322,2025-04-08T11:19:20Z,2025-04-08T11:21:06Z,106.0,1.7666666666666666,1.1320754716981132,2014,False,2.014,106.0,1.1320754716981132
S01368,U00399,data_analysis,slack,DE,EMEA,pro,team,4,1,0.25,1110.25,1200.5,0.831,1358.2,0,0.0,1,0,0.0,0.5,False,1.28312,5433,0.32078,0.236171544266516,1360.02151056498,2025-02-22T16:06:44Z,2025-02-22T16:30:07Z,1403.0,23.383333333333333,0.1710620099786172,4441,False,4.441,1403.0,0.1710620099786172
S01369,U00320,brainstorming,internal_tool,IN,APAC,free,team,4,2,0.5,1047.5,971.5,0.565,1063.0,1,0.25,1,1,1.5,0.5,True,0.97564,4252,0.24391,0.22945437441204,1133.6373786243912,2025-03-07T03:52:11Z,2025-03-07T03:58:54Z,403.0,6.716666666666667,0.5955334987593052,4190,False,4.19,403.0,0.5955334987593052
S01370,U00095,coding_assistant,api,IN,APAC,free,individual,7,2,0.2857,1105.71,1303.0,0.742,796.1,5,0.7142857142857143,2,2,0.8,0.7142857142857143,True,1.1039599999999998,5573,0.1577085714285679,0.198090794904,927.9116985739262,2025-02-09T01:55:50Z,2025-02-09T02:51:28Z,3338.0,55.63333333333333,0.1258238466147393,7740,False,7.74,3338.0,0.1258238466147393
S01371,U00052,content_writing,web_app,IN,APAC,free,individual,9,2,0.2222,1007.67,1030.0,0.716,1087.0,1,0.1111111111111111,2,1,0.0,0.5555555555555556,False,1.757719999999996,9783,0.19530222222222,0.1796708576101399,1133.917262848517,2025-03-28T09:50:41Z,2025-03-28T10:43:05Z,3144.0,52.4,0.1717557251908397,9069,False,9.069,3144.0,0.1717557251908397
S01372,U00354,customer_support,mobile_app,IN,APAC,enterprise,individual,6,0,0.0,1254.33,1359.5,0.768,1132.5,2,0.3333333333333333,1,2,0.8,0.8333333333333334,False,1.28752,6795,0.214586666666664,0.1894805003679159,913.5173566884696,2025-02-25T09:50:49Z,2025-02-25T10:34:32Z,2623.0,43.71666666666667,0.137247426610751,7526,False,7.526,2623.0,0.137247426610751
S01373,U00187,data_analysis,web_app,AE,EMEA,free,individual,4,3,0.75,1447.0,1012.0,0.697,1153.0,0,0.0,1,0,1.0,0.5,False,0.446,4612,0.1115,0.096704249783172,984.0844199268884,2025-04-10T13:17:16Z,2025-04-10T13:25:03Z,467.0,7.783333333333333,0.5139186295503212,5788,False,5.788,467.0,0.5139186295503212
S01374,U00033,customer_support,api,AU,APAC,free,enterprise_team,3,1,0.3333,1440.67,1190.0,0.698,949.7,3,1.0,0,0,2.0,0.6666666666666666,False,0.55108,2849,0.183693333333332,0.193429273429272,701.470049643001,2025-02-04T07:52:12Z,2025-02-04T08:21:54Z,1782.0,29.7,0.101010101010101,4322,False,4.322,1782.0,0.101010101010101
S01375,U00191,customer_support,web_app,EG,EMEA,free,team,2,0,0.0,1100.0,1100.0,0.784,688.0,0,0.0,0,0,1.0,1.0,False,0.50504,1376,0.25252,0.367034883720928,620.5957856945734,2025-03-24T14:43:58Z,2025-03-24T15:13:47Z,1789.0,29.816666666666663,0.0670765790944661,2200,False,2.2,1789.0,0.0670765790944661
S01376,U00102,customer_support,web_app,IN,APAC,free,individual,5,3,0.6,1255.4,1210.0,0.546,960.6,1,0.2,1,1,0.0,0.6,True,0.3616,4803,0.07232,0.0752862794087,773.869022891343,2025-02-18T08:43:26Z,2025-02-18T08:48:50Z,324.0,5.4,0.9259259259259258,6277,False,6.277,324.0,0.9259259259259258
S01377,U00166,internal_qa,web_app,EG,EMEA,free,individual,3,1,0.3333,772.0,869.0,0.694,900.3,0,0.0,2,2,0.3333333333333333,1.0,False,0.64252,2701,0.214173333333332,0.237882265827468,1169.6636703686536,2025-04-23T08:58:32Z,2025-04-23T09:04:28Z,356.0,5.933333333333334,0.5056179775280899,2316,False,2.316,356.0,0.5056179775280899
S01378,U00281,coding_assistant,mobile_app,DE,EMEA,pro,team,5,2,0.4,948.8,804.0,0.778,1433.2,2,0.4,2,1,-0.6666666666666666,0.6,False,1.92884,7166,0.385768,0.2691655037677919,1638.0142532313816,2025-04-01T15:47:11Z,2025-04-01T16:26:30Z,2359.0,39.31666666666667,0.1271725307333615,4744,False,4.744,2359.0,0.1271725307333615
S01379,U00384,data_analysis,web_app,US,AMER,free,team,10,6,0.6,1042.9,1147.5,0.618,925.0,6,0.6,6,3,-0.8333333333333334,0.6,True,2.19976,9250,0.219976,0.237811891891888,1037.4730606541,2025-04-15T22:10:12Z,2025-04-15T23:22:17Z,4325.0,72.08333333333333,0.1387283236994219,10429,False,10.429,4325.0,0.1387283236994219
S01380,U00344,content_writing,api,US,AMER,free,individual,4,1,0.25,1157.75,1160.5,0.619,1067.5,0,0.0,1,1,2.0,0.25,False,0.35184,4270,0.08796,0.0823981264637,1092.2539402412658,2025-02-19T13:21:09Z,2025-02-19T13:23:59Z,170.0,2.833333333333333,1.4117647058823528,4631,False,4.631,170.0,1.4117647058823528
S01381,U00069,customer_support,web_app,IN,APAC,free,individual,2,1,0.5,1130.5,1130.5,0.739,975.0,1,0.5,0,1,-1.0,0.5,True,0.0741999999999959,1950,0.037099999999996,0.03805128205128,862.4016618748224,2025-04-18T01:17:23Z,2025-04-18T01:30:50Z,807.0,13.45,0.1486988847583643,2261,False,2.261,807.0,0.1486988847583643
S01382,U00143,brainstorming,web_app,EG,EMEA,free,team,9,2,0.2222,1212.0,1119.0,0.592,873.8,0,0.0,0,0,0.6,0.5555555555555556,False,2.11712,7864,0.235235555555552,0.269216683621564,1102.2342015284355,2025-04-01T16:32:25Z,2025-04-01T17:12:13Z,2388.0,39.8,0.2261306532663316,10908,False,10.908,2388.0,0.2261306532663316
S01383,U00177,coding_assistant,internal_tool,US,AMER,free,individual,3,2,0.6667,1329.0,1030.0,0.697,954.0,1,0.3333333333333333,0,2,1.0,0.3333333333333333,True,0.34764,2862,0.11588,0.1214675052410879,819.7087369736881,2025-04-07T13:17:49Z,2025-04-07T13:30:22Z,753.0,12.55,0.2390438247011952,3987,False,3.987,753.0,0.2390438247011952
S01384,U00010,customer_support,internal_tool,US,AMER,pro,team,5,0,0.0,885.0,762.0,0.747,1278.2,2,0.4,0,0,0.5,0.4,False,1.33412,6391,0.266824,0.208749804412452,1495.4631962557291,2025-03-25T14:41:56Z,2025-03-25T15:03:10Z,1274.0,21.23333333333333,0.2354788069073783,4425,False,4.425,1274.0,0.2354788069073783
S01385,U00103,customer_support,api,DE,EMEA,enterprise,team,7,1,0.1429,1165.71,1100.0,0.76,1357.1,4,0.5714285714285714,0,0,0.6,0.7142857142857143,False,2.82292,9500,0.403274285714284,0.2971494736842079,1311.972559074147,2025-02-21T08:47:47Z,2025-02-21T10:41:16Z,6809.0,113.48333333333332,0.0616830665295931,8160,False,8.16,6809.0,0.0616830665295931
S01386,U00391,data_analysis,internal_tool,GB,EMEA,free,individual,4,1,0.25,924.0,925.0,0.702,989.5,3,0.75,1,0,1.0,0.25,False,1.23224,3958,0.30806,0.3113289540171799,2003.5047010846456,2025-04-01T00:33:21Z,2025-04-01T00:36:46Z,205.0,3.4166666666666665,1.170731707317073,3696,False,3.696,205.0,1.170731707317073
S01387,U00271,coding_assistant,web_app,FR,EMEA,free,individual,4,1,0.25,1011.0,1091.0,0.694,717.2,2,0.5,0,1,1.0,0.25,False,0.3944,2869,0.0986,0.137469501568488,806.8734954950921,2025-02-17T09:44:18Z,2025-02-17T10:06:10Z,1312.0,21.866666666666667,0.1829268292682926,4044,False,4.044,1312.0,0.1829268292682926
S01388,U00040,customer_support,web_app,IN,APAC,pro,individual,5,0,0.0,1124.0,1074.0,0.738,1377.0,1,0.2,0,0,1.0,0.6,False,1.80256,6885,0.360512,0.2618097312999239,1363.912412128312,2025-02-22T01:31:35Z,2025-02-22T01:48:46Z,1031.0,17.183333333333334,0.2909796314258002,5620,False,5.62,1031.0,0.2909796314258002
S01389,U00129,internal_qa,web_app,FR,EMEA,free,individual,5,1,0.2,743.0,669.0,0.792,933.8,0,0.0,0,2,1.0,0.6,False,0.41052,4669,0.082104,0.0879246091240079,1325.973799017314,2025-04-14T13:43:16Z,2025-04-14T13:52:10Z,534.0,8.9,0.5617977528089887,3715,False,3.715,534.0,0.5617977528089887
S01390,U00148,internal_qa,mobile_app,AU,APAC,pro,enterprise_team,4,1,0.25,770.5,754.0,0.78,1064.2,0,0.0,2,0,1.6666666666666667,0.75,False,1.23644,4257,0.30911,0.290448672774252,1413.1540229544764,2025-04-22T09:01:17Z,2025-04-22T09:13:37Z,740.0,12.333333333333334,0.3243243243243243,3082,False,3.082,740.0,0.3243243243243243
S01391,U00145,brainstorming,mobile_app,US,AMER,enterprise,team,6,1,0.1667,1696.67,1594.5,0.8,1275.3,1,0.1666666666666666,0,2,0.5,0.6666666666666666,False,1.57916,7652,0.263193333333332,0.2063721902770479,877.8000907596576,2025-02-17T14:20:49Z,2025-02-17T16:56:01Z,9312.0,155.2,0.0386597938144329,10180,False,10.18,9312.0,0.0386597938144329
S01392,U00229,content_writing,api,US,AMER,free,team,8,0,0.0,1201.12,1198.0,0.759,866.0,0,0.0,0,1,0.8,0.625,False,0.58844,6928,0.073555,0.084936489607388,846.4659863445814,2025-04-07T23:47:02Z,2025-04-08T01:43:30Z,6988.0,116.46666666666668,0.068689181453921,9609,False,9.609,6988.0,0.068689181453921
S01393,U00036,data_analysis,internal_tool,EG,EMEA,free,individual,6,3,0.5,1617.0,1348.5,0.663,927.7,3,0.5,2,2,0.5,0.3333333333333333,True,0.8932,5566,0.148866666666664,0.160474308300392,668.2586378366683,2025-04-04T09:05:07Z,2025-04-04T11:26:24Z,8477.0,141.28333333333333,0.0424678541937006,9702,False,9.702,8477.0,0.0424678541937006
S01394,U00238,content_writing,mobile_app,EG,EMEA,enterprise,team,2,0,0.0,767.0,767.0,0.853,1817.0,0,0.0,0,0,1.5,1.0,False,0.43608,3634,0.21804,0.12,2398.0508497328647,2025-02-05T13:56:04Z,2025-02-05T14:06:33Z,629.0,10.483333333333333,0.1907790143084261,1534,False,1.534,629.0,0.1907790143084261
S01395,U00030,coding_assistant,internal_tool,IN,APAC,free,individual,12,4,0.3333,1283.75,1073.0,0.732,964.1,4,0.3333333333333333,3,0,0.8333333333333334,0.5,False,2.3004,11569,0.1916999999999999,0.1988417322154,1000.6227308786564,2025-03-23T19:22:58Z,2025-03-23T22:14:28Z,10290.0,171.5,0.0699708454810495,15405,False,15.405,10290.0,0.0699708454810495
S01396,U00123,data_analysis,api,GB,EMEA,pro,individual,7,5,0.7143,1240.0,1216.0,0.585,1003.4,2,0.2857142857142857,2,3,-0.25,0.5714285714285714,True,1.5132,7024,0.216171428571428,0.21543280182232,910.849577732101,2025-03-11T16:51:36Z,2025-03-11T17:20:27Z,1731.0,28.85,0.24263431542461,8680,False,8.68,1731.0,0.24263431542461
S01397,U00043,customer_support,web_app,US,AMER,enterprise,enterprise_team,9,0,0.0,893.33,650.0,0.84,1612.7,4,0.4444444444444444,0,0,1.5,0.6666666666666666,False,1.602,14514,0.178,0.110376188507644,2381.9703296816983,2025-03-02T13:40:36Z,2025-03-02T14:42:13Z,3697.0,61.61666666666667,0.1460643765215039,8040,False,8.04,3697.0,0.1460643765215039
S01398,U00427,data_analysis,web_app,AE,EMEA,pro,individual,5,2,0.4,971.4,894.0,0.744,1462.0,2,0.4,1,0,0.3333333333333333,0.6,False,2.35944,7310,0.471887999999996,0.32276880984952,1691.6585954164425,2025-04-03T13:00:06Z,2025-04-03T13:38:44Z,2318.0,38.63333333333333,0.1294219154443485,4857,False,4.857,2318.0,0.1294219154443485
S01399,U00149,content_writing,internal_tool,CA,AMER,pro,team,6,1,0.1667,1169.0,1075.0,0.727,1307.0,0,0.0,2,1,0.6666666666666666,0.5,False,0.1926,7842,0.032099999999996,0.024560061208872,1250.6593604261664,2025-03-24T19:52:23Z,2025-03-24T21:33:17Z,6054.0,100.9,0.0594648166501486,7014,False,7.014,6054.0,0.0594648166501486
S01400,U00105,coding_assistant,web_app,GB,EMEA,free,team,6,4,0.6667,889.83,844.5,0.619,1093.0,4,0.6666666666666666,2,1,-2.0,0.1666666666666666,True,1.44924,6558,0.2415399999999999,0.2209881061299159,1349.4113353420423,2025-02-04T14:26:34Z,2025-02-04T16:43:26Z,8212.0,136.86666666666667,0.0438382854359473,5339,False,5.339,8212.0,0.0438382854359473
S01401,U00067,data_analysis,internal_tool,AU,APAC,pro,enterprise_team,7,2,0.2857,1003.57,941.0,0.768,1350.4,3,0.4285714285714285,1,0,0.75,0.5714285714285714,False,1.727759999999996,9453,0.246822857142856,0.182773722627736,1425.204768108613,2025-02-03T06:59:23Z,2025-02-03T08:35:15Z,5752.0,95.86666666666666,0.0730180806675938,7025,False,7.025,5752.0,0.0730180806675938
S01402,U00393,brainstorming,web_app,US,AMER,free,team,3,1,0.3333,862.33,672.0,0.605,990.3,0,0.0,0,2,2.0,0.3333333333333333,False,0.191719999999996,2971,0.063906666666664,0.0645304611242,1376.8958930401066,2025-03-13T14:49:26Z,2025-03-13T15:01:04Z,698.0,11.633333333333333,0.2578796561604584,2587,False,2.587,698.0,0.2578796561604584
S01403,U00047,customer_support,web_app,AE,EMEA,free,individual,5,0,0.0,1003.8,1054.0,0.821,940.6,2,0.4,0,1,1.3333333333333333,0.6,False,0.8207599999999999,4703,0.164152,0.174518392515412,905.1963125938556,2025-04-05T16:25:20Z,2025-04-05T16:30:58Z,338.0,5.633333333333334,0.8875739644970414,5019,False,5.019,338.0,0.8875739644970414
S01404,U00003,brainstorming,slack,CA,AMER,free,individual,5,1,0.2,1190.4,1232.0,0.797,931.4,0,0.0,2,0,0.3333333333333333,0.6,False,1.203559999999996,4657,0.2407119999999959,0.258441056474124,979.8477227355786,2025-04-14T21:09:53Z,2025-04-14T21:19:00Z,547.0,9.116666666666667,0.5484460694698354,5952,False,5.952,547.0,0.5484460694698354
S01405,U00170,internal_qa,web_app,IN,APAC,free,individual,9,5,0.5556,1005.89,910.0,0.705,863.1,0,0.0,2,1,-0.4,0.5555555555555556,True,1.601,7768,0.1778888888888879,0.20610195674562,861.2603543679478,2025-02-06T21:45:43Z,2025-02-07T00:10:24Z,8681.0,144.68333333333334,0.0622048151134661,9053,False,9.053,8681.0,0.0622048151134661
S01406,U00164,coding_assistant,api,IN,APAC,free,individual,4,2,0.5,961.0,879.0,0.692,1271.0,2,0.5,2,0,0.5,0.5,False,0.26916,5084,0.06729,0.05294256490952,1386.2413837222111,2025-04-02T09:23:06Z,2025-04-02T09:27:52Z,286.0,4.766666666666667,0.8391608391608392,3844,False,3.844,286.0,0.8391608391608392
S01407,U00004,customer_support,mobile_app,US,AMER,free,team,8,0,0.0,903.75,769.5,0.797,1200.8,7,0.875,2,1,0.6666666666666666,0.375,False,1.39632,9606,0.17454,0.145359150530916,1859.5108149388325,2025-02-17T16:47:22Z,2025-02-17T18:22:20Z,5698.0,94.96666666666668,0.0842400842400842,7230,False,7.23,5698.0,0.0842400842400842
S01408,U00420,content_writing,internal_tool,EG,EMEA,free,individual,5,2,0.4,869.0,654.0,0.634,777.0,0,0.0,2,2,0.5,0.4,False,0.71316,3885,0.142632,0.1835675675675639,1125.4813127533412,2025-02-04T16:36:41Z,2025-02-04T17:07:04Z,1823.0,30.383333333333333,0.1645639056500274,4345,False,4.345,1823.0,0.1645639056500274
S01409,U00157,coding_assistant,internal_tool,EG,EMEA,free,individual,3,1,0.3333,1066.0,1114.0,0.703,1019.7,1,0.3333333333333333,1,1,-1.0,0.3333333333333333,False,0.2199199999999959,3059,0.073306666666664,0.0718927754168,966.3712409007588,2025-04-01T14:10:16Z,2025-04-01T14:25:19Z,903.0,15.05,0.1993355481727574,3198,False,3.198,903.0,0.1993355481727574
S01410,U00421,content_writing,web_app,US,AMER,free,individual,4,1,0.25,675.0,595.5,0.727,1187.5,0,0.0,1,1,2.0,0.5,False,1.239,4750,0.3097499999999999,0.260842105263156,2336.4804395210413,2025-03-11T22:24:37Z,2025-03-11T22:25:41Z,64.0,1.0666666666666669,3.75,2700,False,2.7,64.0,3.75
S01411,U00109,customer_support,mobile_app,US,AMER,pro,individual,4,1,0.25,2295.5,1809.0,0.83,888.5,1,0.25,2,1,-0.3333333333333333,0.75,False,0.44708,3554,0.11177,0.125796285875068,565.2886978365299,2025-02-12T16:16:36Z,2025-02-12T16:38:05Z,1289.0,21.48333333333333,0.1861908456167571,9182,False,9.182,1289.0,0.1861908456167571
S01412,U00114,customer_support,web_app,DE,EMEA,pro,individual,7,1,0.1429,1048.71,939.0,0.738,1594.3,6,0.8571428571428571,0,2,-0.6666666666666666,0.4285714285714285,False,1.29488,11160,0.184982857142856,0.116028673835124,1658.1921955370713,2025-04-21T11:09:26Z,2025-04-21T12:07:26Z,3480.0,58.0,0.1206896551724138,7341,False,7.341,3480.0,0.1206896551724138
S01413,U00035,customer_support,api,EG,EMEA,free,individual,8,1,0.125,1087.12,1126.0,0.79,1143.8,4,0.5,1,0,0.6666666666666666,0.375,False,1.3581599999999998,9150,0.1697699999999999,0.148432786885244,1242.4101899567036,2025-04-08T20:49:26Z,2025-04-08T22:32:20Z,6174.0,102.9,0.0777453838678328,8697,False,8.697,6174.0,0.0777453838678328
S01414,U00055,internal_qa,web_app,GB,EMEA,enterprise,enterprise_team,11,5,0.4545,983.0,893.0,0.642,1208.1,1,0.0909090909090909,3,2,-0.1666666666666666,0.5454545454545454,True,1.4484,13289,0.131672727272724,0.108992399729096,1338.9807558824643,2025-04-02T08:58:24Z,2025-04-02T11:36:26Z,9482.0,158.03333333333333,0.0696055684454756,10813,False,10.813,9482.0,0.0696055684454756
S01415,U00192,content_writing,slack,AU,APAC,free,enterprise_team,5,1,0.2,1003.4,1043.0,0.682,903.6,0,0.0,1,0,1.5,0.8,False,0.6947599999999999,4518,0.138952,0.153776007082776,963.0981847043538,2025-04-26T07:14:05Z,2025-04-26T07:17:48Z,223.0,3.716666666666667,1.3452914798206277,5017,False,5.017,223.0,1.3452914798206277
S01416,U00205,content_writing,api,IN,APAC,free,team,3,1,0.3333,760.33,788.0,0.615,915.0,0,0.0,0,0,1.0,0.3333333333333333,False,0.62188,2745,0.207293333333332,0.22655009107468,1352.1402570659009,2025-04-11T02:01:04Z,2025-04-11T02:07:56Z,412.0,6.866666666666666,0.4368932038834952,2281,False,2.281,412.0,0.4368932038834952
S01417,U00437,customer_support,api,DE,EMEA,free,individual,6,4,0.6667,875.67,747.0,0.628,619.8,3,0.5,2,3,-0.6,0.8333333333333334,True,0.483839999999996,3719,0.08064,0.130099489109972,790.8593108004376,2025-04-19T09:54:21Z,2025-04-19T10:55:17Z,3656.0,60.93333333333333,0.0984682713347921,5254,False,5.254,3656.0,0.0984682713347921
S01418,U00228,data_analysis,api,US,AMER,free,individual,5,1,0.2,1309.6,1101.0,0.708,834.8,2,0.4,1,0,0.5,0.8,False,0.508,4174,0.101599999999996,0.121705797795876,642.3622973014545,2025-04-09T22:49:25Z,2025-04-09T22:59:35Z,610.0,10.166666666666666,0.4918032786885246,6548,False,6.548,610.0,0.4918032786885246
S01419,U00321,internal_qa,api,EG,EMEA,pro,enterprise_team,8,2,0.25,1432.25,1089.0,0.779,1395.8,0,0.0,1,1,0.3333333333333333,0.75,False,0.6906,11166,0.086325,0.061848468565284,1238.6917579893934,2025-02-19T20:20:10Z,2025-02-19T21:37:57Z,4667.0,77.78333333333333,0.1028497964431112,11458,False,11.458,4667.0,0.1028497964431112
S01420,U00074,brainstorming,mobile_app,GB,EMEA,enterprise,team,3,1,0.3333,1000.67,863.0,0.677,953.7,1,0.3333333333333333,0,0,0.6666666666666666,1.0,False,0.570279999999996,2861,0.190093333333332,0.1993289059769279,923.4137683123108,2025-04-22T14:33:43Z,2025-04-22T14:37:29Z,226.0,3.7666666666666666,0.7964601769911505,3002,False,3.002,226.0,0.7964601769911505
S01421,U00175,internal_qa,api,EG,EMEA,pro,team,4,0,0.0,1081.0,910.5,0.853,1572.2,0,0.0,0,0,1.0,0.5,False,1.4266,6289,0.35665,0.226840515185244,1801.0990562736984,2025-04-28T10:29:25Z,2025-04-28T11:03:13Z,2028.0,33.8,0.1183431952662722,4324,False,4.324,2028.0,0.1183431952662722
S01422,U00392,customer_support,internal_tool,DE,EMEA,free,team,9,1,0.1111,1646.89,1197.0,0.838,1123.1,3,0.3333333333333333,1,1,1.0,0.5555555555555556,False,1.85628,10108,0.206253333333332,0.1836446379105639,1032.2659023061829,2025-03-07T08:36:10Z,2025-03-07T10:56:28Z,8418.0,140.3,0.0641482537419814,14822,False,14.822,8418.0,0.0641482537419814
